samplingLocation,GEOID,n,positive,fitted.values.mean,fitted.values.sd,fitted.values.0.025quant,fitted.values.0.5quant,fitted.values.0.975quant,fitted.values.mode
clinic,53033032323,0,0,0.157127245,0.085123208,0.05110268,0.138151987,0.373597773,0.106802477
clinic,53033032325,0,0,0.153999131,0.083266794,0.050192684,0.13546122,0.365698349,0.104815416
clinic,53033032328,0,0,0.134706935,0.066015919,0.04871253,0.120959787,0.300444045,0.097539524
clinic,53033032401,0,0,0.128633007,0.069411324,0.042018357,0.113200156,0.305062064,0.087671144
clinic,53033032402,0,0,0.129654766,0.083042648,0.034585817,0.109173536,0.344739646,0.077415911
clinic,53033032601,0,0,0.118683547,0.067482304,0.036552222,0.103168332,0.291285261,0.077965034
clinic,53033032703,0,0,0.114387895,0.070929476,0.031772736,0.097210022,0.297521111,0.070209034
clinic,53033022702,0,0,0.279186669,0.128904811,0.10706846,0.25346921,0.600212047,0.208937469
clinic,53033001800,2,2,2.693730432,0.943631816,1.304885851,2.542243249,4.953946753,2.264449719
clinic,53033003100,0,0,1.010970246,0.437186821,0.412097978,0.927911741,2.089882954,0.781740747
clinic,53033004900,3,3,3.453031931,1.085274619,1.804876117,3.294148877,6.013397653,2.998072489
clinic,53033005302,1,1,1.868185274,0.590771838,0.97251029,1.781238172,3.263105626,1.619352567
clinic,53033005900,1,1,2.152000745,0.705492862,1.093124821,2.04490888,3.826153211,1.84652073
clinic,53033008300,1,1,3.266400672,1.173086968,1.55309466,3.074141519,6.086134799,2.723036783
clinic,53033009600,0,0,1.493391155,0.664854442,0.592752343,1.364278377,3.140832439,1.138635321
clinic,53033010500,0,0,1.625557812,0.618619386,0.738808451,1.519252039,3.124817884,1.327104621
clinic,53033020402,0,0,0.56724781,0.317910496,0.177606711,0.494816561,1.379008082,0.376559393
clinic,53033021802,0,0,0.226630175,0.117233749,0.07748733,0.201287937,0.523037858,0.158800442
clinic,53033022201,0,0,0.528415037,0.231887978,0.212538614,0.483867449,1.101857815,0.405729427
clinic,53033023300,0,0,0.185564726,0.083098029,0.073253608,0.169356596,0.391640746,0.1410726
clinic,53033024000,0,0,0.423508493,0.166360664,0.187584037,0.394183567,0.828516143,0.341503512
clinic,53033024902,0,0,0.205805435,0.108355193,0.069052567,0.182102871,0.480379101,0.142586607
clinic,53033025601,0,0,0.25062354,0.112510326,0.098707674,0.228638056,0.529735442,0.190296375
clinic,53033026002,0,0,0.720671265,0.335772836,0.273976732,0.653237401,1.557920181,0.536737961
clinic,53033027000,0,0,0.526561629,0.224046499,0.217783545,0.484520169,1.078216936,0.4102657
clinic,53033027600,0,0,0.341206964,0.182218578,0.112729717,0.300968069,0.803774888,0.234185568
clinic,53033029004,0,0,0.138598604,0.067103414,0.050736263,0.124744536,0.30679305,0.101060221
clinic,53033029901,0,0,0.100348065,0.05478703,0.03235678,0.088073336,0.239804982,0.067847296
clinic,53033030305,0,0,0.095629127,0.063709427,0.024252027,0.079579128,0.261222168,0.055114545
clinic,53033030501,0,0,0.102434028,0.044538635,0.041549403,0.093937347,0.212432738,0.079002509
clinic,53033031605,0,0,0.101987614,0.05405746,0.033971896,0.090109587,0.239085561,0.070349067
clinic,53033032003,0,0,0.104802603,0.046080347,0.042078871,0.095937259,0.218786903,0.080394769
clinic,53033032313,0,0,0.147207695,0.063704436,0.059966952,0.13509829,0.304436631,0.113790872
clinic,53033032327,0,0,0.133814354,0.064191459,0.049438197,0.12064844,0.294510461,0.09808115
clinic,53033025602,0,0,0.193436265,0.085837064,0.077010512,0.176807625,0.40603521,0.147722651
clinic,53033005301,1,1,1.965062622,0.729954776,0.910373721,1.842064494,3.728075421,1.618701044
clinic,53033020300,0,0,0.593612784,0.302899267,0.205912775,0.52874262,1.358101142,0.419510217
clinic,53033025804,0,0,0.180878823,0.081095803,0.071324728,0.165047221,0.382022629,0.137428601
clinic,53033027200,0,0,0.47913206,0.197116053,0.204100498,0.443095146,0.962175117,0.378966294
clinic,53033031400,0,0,0.105891855,0.080921404,0.022253698,0.084125882,0.318152858,0.053104089
clinic,53033031704,0,0,0.104090004,0.044824874,0.042590363,0.095601105,0.214646185,0.080647937
clinic,53033032002,0,0,0.118936177,0.054106976,0.046260947,0.10825849,0.253409974,0.08969971
clinic,53033031202,0,0,0.096170004,0.046605147,0.03517143,0.086541546,0.213000344,0.070085569
clinic,53033009400,7,7,6.774831694,1.764025179,3.968353056,6.556215289,10.83337053,6.140091855
clinic,53033010200,7,7,4.124108399,1.210452818,2.252458169,3.957169697,6.953258306,3.643416546
clinic,53033023900,0,0,0.639434032,0.208543406,0.325969455,0.60791744,1.133955667,0.549490431
clinic,53033024701,0,0,0.305831907,0.123026774,0.132798343,0.283732714,0.606356762,0.244215393
clinic,53033029206,0,0,0.166584489,0.060890149,0.078148088,0.156459111,0.313311744,0.138022079
clinic,53033001100,3,3,4.526795667,1.34207569,2.456939988,4.340060258,7.667847247,3.989509289
clinic,53033002600,4,4,3.679857416,1.09235506,1.99568463,3.527699884,6.236887696,3.242102273
clinic,53033004600,3,3,3.259171332,0.916844594,1.826515092,3.137385419,5.389955787,2.90736488
clinic,53033006000,0,0,2.372844765,0.751672458,1.233774144,2.26205007,4.148109855,2.055813541
clinic,53033008800,3,3,3.627123272,1.132442997,1.904227635,3.462284756,6.296324006,3.154824246
clinic,53033010401,1,1,3.265205183,0.990553333,1.746579044,3.124579295,5.590788226,2.861289634
clinic,53033011600,0,0,1.083088029,0.453811345,0.454088912,0.998934531,2.198057926,0.849790563
clinic,53033021500,0,0,0.523422735,0.263733331,0.183971788,0.467428806,1.187968875,0.372786278
clinic,53033022902,0,0,0.162552223,0.07560712,0.061898965,0.147386716,0.351034596,0.121175354
clinic,53033024200,0,0,0.886977536,0.276962179,0.465622183,0.846658568,1.539796496,0.771456028
clinic,53033025006,0,0,0.169611244,0.07219733,0.070124928,0.156059445,0.347388327,0.132126167
clinic,53033025806,0,0,0.264640577,0.110420136,0.111359475,0.24423088,0.535771421,0.208025261
clinic,53033026400,3,3,0.898607974,0.355510295,0.395677652,0.835584715,1.764980603,0.722524134
clinic,53033028000,0,0,0.272874435,0.115014071,0.113808041,0.251448636,0.555689489,0.213526224
clinic,53033029102,0,0,0.139712268,0.070332791,0.049151489,0.124788971,0.316913666,0.099558759
clinic,53033030902,0,0,0.096052185,0.059570827,0.026673716,0.081623661,0.249861278,0.058945981
clinic,53033031800,0,0,0.120940911,0.046418851,0.054591757,0.112909107,0.233576183,0.098415604
clinic,53033032208,0,0,0.131667334,0.064680093,0.047498635,0.118175763,0.294102165,0.095206511
clinic,53033032319,0,0,0.188702465,0.105591969,0.059188145,0.16466872,0.458273802,0.1254077
clinic,53033011001,4,4,3.772273053,1.177551283,1.980663423,3.600894994,6.547727303,3.281228801
clinic,53033011700,2,2,2.504480722,0.793367085,1.30222468,2.387540997,4.37821656,2.169865727
clinic,53033020500,0,0,0.739791767,0.325755296,0.2966302,0.677050649,1.545745131,0.567095565
clinic,53033022001,0,0,0.279278944,0.127816395,0.108009472,0.2539431,0.5972084,0.209974132
clinic,53033022400,0,0,0.554331066,0.19943599,0.263215431,0.521597003,1.033833885,0.461835554
clinic,53033022901,0,0,0.176432589,0.10542641,0.051261136,0.151446668,0.447586351,0.111602246
clinic,53033024300,0,0,1.998570884,0.596226135,1.080495601,1.915157802,3.395182048,1.75868275
clinic,53033025001,0,0,0.263647893,0.111526492,0.109610132,0.242814026,0.538026611,0.205968925
clinic,53033027800,0,0,0.282625547,0.172717137,0.0799167,0.241146699,0.72790308,0.17557141
clinic,53033029203,0,0,0.136792459,0.072291184,0.045711502,0.12093919,0.3200659,0.094540572
clinic,53033029406,0,0,0.121189209,0.056343192,0.046167901,0.109891369,0.261639677,0.090362513
clinic,53033029902,0,0,0.099812823,0.05262679,0.033437403,0.08828966,0.233194156,0.069087383
clinic,53033030306,0,0,0.098159729,0.076823575,0.019928426,0.077288814,0.299876533,0.047920366
clinic,53033030404,0,0,0.095463962,0.061353723,0.025355022,0.080303378,0.254424309,0.056829632
clinic,53033031703,0,0,0.112508612,0.051402872,0.04358326,0.102332403,0.240337409,0.084664454
clinic,53033032704,0,0,0.116397217,0.079446794,0.028593657,0.096130127,0.323304919,0.065576594
clinic,53033032005,0,0,0.112040477,0.057467291,0.038653515,0.099689385,0.257179409,0.078926126
clinic,53033032008,0,0,0.107473602,0.061801206,0.032671546,0.093164531,0.265749448,0.070012281
clinic,53033032316,0,0,0.143050783,0.064081538,0.056452901,0.130548623,0.301975018,0.108733608
clinic,53033032326,0,0,0.146833261,0.068143055,0.056034244,0.133187238,0.31665627,0.109588707
clinic,53033001702,0,0,1.195699035,0.485208009,0.515369559,1.107940955,2.382414664,0.951293705
clinic,53033003900,1,1,1.753775143,0.663332041,0.800996767,1.640350291,3.359996245,1.435091165
clinic,53033006700,0,0,2.59624264,0.852303057,1.317521835,2.466713179,4.619168319,2.226805606
clinic,53033007800,3,3,2.466978633,0.817164384,1.244126994,2.341837034,4.408934518,2.110347324
clinic,53033009800,0,0,1.481078756,0.656458696,0.590282424,1.354018872,3.106713357,1.131713877
clinic,53033010701,4,4,2.549095054,0.927442068,1.200096443,2.395457708,4.782486755,2.115488494
clinic,53033010002,2,2,3.894678365,1.436829858,1.814026225,3.653927893,7.361571154,3.216223949
clinic,53033024901,0,0,0.227869831,0.103634968,0.088654497,0.20742226,0.485427321,0.17188006
clinic,53033029408,0,0,0.124150487,0.065975707,0.041237989,0.109628657,0.291529252,0.085489769
clinic,53033011402,1,1,1.085466656,0.404261892,0.50185357,1.017203765,2.062214662,0.89330131
clinic,53033004400,0,0,2.021448527,0.636883454,1.054886716,1.928012989,3.524480824,1.753956623
clinic,53033023803,0,0,0.310279288,0.155079437,0.109971603,0.277537908,0.700629634,0.222070023
clinic,53033029303,0,0,0.19370805,0.078535541,0.083555367,0.179513522,0.385764966,0.154171395
clinic,53033002700,0,0,3.168720362,0.957288893,1.699489767,3.033310164,5.414931429,2.779663519
clinic,53033003800,3,3,2.238691524,0.824678667,1.04391674,2.100678562,4.228120384,1.849698193
clinic,53033021803,0,0,0.312061607,0.171378276,0.099967559,0.273519315,0.74860412,0.210141066
clinic,53033022604,0,0,0.238543012,0.108075022,0.09314293,0.217279664,0.506993194,0.180283617
clinic,53033031501,0,0,0.102178703,0.057806631,0.031651,0.088929879,0.249946374,0.067370155
clinic,53033008900,3,3,4.061880904,1.176913858,2.236169907,3.901402727,6.807875164,3.599340222
clinic,53033023804,0,0,0.336918254,0.143450972,0.139265062,0.309986443,0.690161585,0.262426017
clinic,53033007100,1,1,2.903649602,1.072363657,1.351310667,2.723810664,5.491523558,2.396906716
atHome,53033000200,0,0,0.746848991,0.043515276,0.665176737,0.745584352,0.835741284,0.74306238
atHome,53033000900,0,0,0.746851109,0.043517017,0.665175723,0.745586372,0.83574709,0.743064207
atHome,53033002000,0,0,0.746842381,0.043515026,0.665170608,0.745577746,0.835734175,0.743055781
atHome,53033005000,1,1,0.746844219,0.04351623,0.665170279,0.745579517,0.83573856,0.743057419
atHome,53033005801,0,0,0.746833135,0.043517807,0.66515642,0.745568322,0.835730878,0.743046005
atHome,53033006800,0,0,0.74683325,0.043516681,0.665158553,0.745568503,0.835728601,0.743046316
atHome,53033007900,2,2,0.746855411,0.043514469,0.665184574,0.74559083,0.83574596,0.743068973
atHome,53033009000,0,0,0.746841759,0.043512402,0.665174694,0.745577274,0.835727983,0.74305561
atHome,53033009100,1,1,0.746847639,0.04351344,0.665178685,0.745583104,0.835736039,0.74306134
atHome,53033010702,0,0,0.746840814,0.043518315,0.665163151,0.745575985,0.8357396,0.743053635
atHome,53033012100,0,0,0.746845264,0.043518771,0.665166763,0.745580416,0.835744996,0.743058029
atHome,53033022003,3,3,0.746888821,0.043516845,0.665213559,0.745624158,0.835784259,0.743102139
atHome,53033023201,0,0,0.746858621,0.043513619,0.665189293,0.745594095,0.83574735,0.743072347
atHome,53033025200,0,0,0.746854211,0.043513748,0.665184674,0.74558967,0.835743234,0.743067892
atHome,53033026500,0,0,0.74684572,0.043514413,0.66517503,0.745581125,0.835736195,0.743059242
atHome,53033027100,0,0,0.746848552,0.043515565,0.665175783,0.745583895,0.835741459,0.743061889
atHome,53033027900,2,2,0.746864929,0.043516633,0.665190164,0.745600238,0.835760029,0.743078163
atHome,53033028200,0,0,0.746850411,0.043514084,0.665180288,0.745585843,0.835740166,0.743064014
atHome,53033029502,1,1,0.746863173,0.043514266,0.665192661,0.745598616,0.835753254,0.743076809
atHome,53033030006,0,0,0.746855427,0.043517901,0.665178435,0.745590646,0.835753264,0.743068394
atHome,53033031705,0,0,0.746855719,0.043515575,0.665182897,0.745591074,0.835748615,0.74306909
atHome,53033032212,0,0,0.746860193,0.043517656,0.665183617,0.745595435,0.835757487,0.743073226
atHome,53033032324,0,0,0.746859971,0.043521115,0.665177194,0.745595012,0.835764612,0.743072403
atHome,53033000100,0,0,0.746850848,0.043515251,0.665178631,0.745586214,0.83574308,0.743064252
atHome,53033000700,0,0,0.746846687,0.04351483,0.665175246,0.74558207,0.835738044,0.743060143
atHome,53033001300,0,0,0.746841175,0.043515053,0.665169359,0.745576535,0.835733031,0.743054563
atHome,53033002100,1,1,0.746851818,0.043514643,0.665180686,0.74558722,0.835742753,0.743065332
atHome,53033003000,0,0,0.746835088,0.043517054,0.665159715,0.745570323,0.835731222,0.7430481
atHome,53033003300,0,0,0.746834552,0.043516849,0.665159548,0.745569797,0.835730254,0.743047595
atHome,53033006100,0,0,0.746838314,0.043513414,0.665169453,0.745573765,0.835726702,0.743051973
atHome,53033006900,0,0,0.746832759,0.043518483,0.665154835,0.745567907,0.835731938,0.743045511
atHome,53033007600,1,1,0.74684722,0.043515169,0.665175167,0.745582584,0.835739293,0.743060619
atHome,53033008200,0,0,0.74683564,0.043516887,0.665160564,0.745570885,0.835731417,0.743048683
atHome,53033010300,0,0,0.746847071,0.043512629,0.665179574,0.745582582,0.835733752,0.74306091
atHome,53033011401,1,1,0.746850269,0.043516904,0.66517509,0.745585538,0.835746013,0.743063383
atHome,53033012000,0,0,0.746845026,0.043517508,0.66516879,0.745580251,0.835742077,0.743058008
atHome,53033020600,1,1,0.746858156,0.043519103,0.665178995,0.745593311,0.835758534,0.743070928
atHome,53033021100,1,1,0.74685835,0.043516839,0.665183249,0.745593636,0.835753917,0.743071516
atHome,53033021804,0,0,0.74686582,0.043521721,0.665181928,0.745600836,0.835771722,0.743078177
atHome,53033022005,5,5,0.746903565,0.043517297,0.665227422,0.745638901,0.835799893,0.743116879
atHome,53033022603,1,1,0.746871947,0.043516109,0.665198089,0.745607298,0.8357659,0.743085308
atHome,53033022801,0,0,0.746859963,0.04351493,0.665188278,0.745595363,0.835751469,0.743073468
atHome,53033023202,2,2,0.746874187,0.043517521,0.665197786,0.745609461,0.835771129,0.743087314
atHome,53033023603,1,1,0.746865634,0.043514363,0.665194938,0.745601076,0.835755909,0.743079266
atHome,53033025400,2,2,0.74686976,0.043517043,0.665194238,0.745605054,0.835765708,0.743082948
atHome,53033025805,0,0,0.746854108,0.04351339,0.665185212,0.745589587,0.835742372,0.74306785
atHome,53033028500,1,1,0.746858121,0.04351628,0.665184022,0.745593439,0.835752504,0.743071382
atHome,53033029204,0,0,0.746855226,0.043514699,0.665183978,0.745590631,0.835746263,0.743068747
atHome,53033029305,1,1,0.746862146,0.043515296,0.665189793,0.745597528,0.83575442,0.743075599
atHome,53033030004,1,1,0.746862274,0.043517924,0.665185207,0.745597504,0.835760129,0.743075271
atHome,53033030005,4,4,0.746884923,0.043518301,0.66520707,0.745620169,0.83578347,0.743097968
atHome,53033030310,1,1,0.746862431,0.043521399,0.665179133,0.74559746,0.835767665,0.743074827
atHome,53033030504,0,0,0.746855364,0.04351571,0.665182302,0.745590711,0.835748549,0.743068711
atHome,53033030901,0,0,0.746854787,0.043519839,0.665174323,0.745589893,0.835756743,0.743067414
atHome,53033031604,0,0,0.74685607,0.043515914,0.665182639,0.745591406,0.835749685,0.743069385
atHome,53033031909,0,0,0.746855425,0.043513462,0.665186393,0.745590902,0.835743835,0.743069161
atHome,53033032318,0,0,0.746859273,0.043514293,0.665188732,0.745594709,0.835749431,0.743072885
atHome,53033032702,2,2,0.746874246,0.043515666,0.66520117,0.745609627,0.835767248,0.743087695
atHome,53033000402,0,0,0.746842705,0.043517039,0.665167322,0.745577954,0.835738771,0.743055758
atHome,53033004302,0,0,0.746840905,0.043516571,0.66516637,0.745576177,0.835735985,0.743054029
atHome,53033007000,0,0,0.746832858,0.043516153,0.66515911,0.74556814,0.835727089,0.743046014
atHome,53033022701,3,3,0.746881073,0.043513932,0.665211073,0.745616566,0.835770361,0.743094857
atHome,53033026600,3,3,0.74686758,0.043516793,0.665192516,0.745602884,0.835763008,0.7430808
atHome,53033028403,2,2,0.746866431,0.043518049,0.665189121,0.745601661,0.83576453,0.743079428
atHome,53033029403,2,2,0.746870251,0.043515314,0.665197826,0.745605645,0.835762524,0.743083741
atHome,53033032203,1,1,0.746866366,0.043513433,0.665197334,0.745601863,0.835754663,0.743080163
atHome,53033031000,1,1,0.746862849,0.04351844,0.665184856,0.74559805,0.835761795,0.74307576
atHome,53033004000,1,1,0.746858411,0.043513072,0.665190063,0.745593915,0.835745979,0.74307223
atHome,53033022606,1,1,0.746868775,0.043515896,0.665195314,0.745604134,0.835762292,0.743082157
atHome,53033031502,1,1,0.746864733,0.043516687,0.665189873,0.745600038,0.835759948,0.743077957
atHome,53033005200,0,0,0.746838745,0.043513391,0.665169921,0.745574197,0.835727083,0.743052409
atHome,53033007402,0,0,0.746836319,0.043516433,0.665162053,0.745571592,0.835731129,0.743049444
atHome,53033022203,1,1,0.74687185,0.043516141,0.665197935,0.745607199,0.835765871,0.743085204
atHome,53033027300,2,2,0.746864468,0.043515759,0.665191273,0.745599827,0.835757714,0.743077851
atHome,53033029601,1,1,0.746863218,0.043515032,0.665191333,0.745598617,0.835754924,0.743076721
atHome,53033030308,0,0,0.746854681,0.043521607,0.665171047,0.745589685,0.835760393,0.743067001
atHome,53033000800,0,0,0.746848539,0.043516229,0.665174578,0.745583843,0.835742858,0.74306176
atHome,53033002800,1,1,0.746845312,0.043515541,0.665172603,0.745580652,0.835738185,0.743058637
atHome,53033008700,0,0,0.746841637,0.043514182,0.665171381,0.745577049,0.835731642,0.743055179
atHome,53033021600,4,4,0.746894318,0.043520584,0.665212326,0.745629447,0.835797669,0.743107015
atHome,53033023500,1,1,0.746863815,0.04351403,0.665193723,0.745599273,0.835753393,0.743077495
atHome,53033028700,0,0,0.746850951,0.043518257,0.665173343,0.745586142,0.835749565,0.743063833
atHome,53033031100,1,1,0.746862778,0.043515386,0.66519026,0.745598156,0.83575524,0.743076218
atHome,53033032211,3,3,0.746882719,0.04351797,0.66520547,0.745617981,0.835780575,0.743095811
atHome,53033032800,3,3,0.746882785,0.043517613,0.665206177,0.745618068,0.835779882,0.74309594
atHome,53033025101,0,0,0.746854464,0.043514743,0.665183141,0.745589865,0.835745599,0.743067974
atHome,53033031205,2,2,0.746870348,0.043515799,0.665197053,0.745605714,0.835763651,0.743083754
atHome,53033000600,0,0,0.746844911,0.043514649,0.665173803,0.745580301,0.83573589,0.743058389
atHome,53033001400,1,1,0.746846857,0.043516579,0.665172277,0.745582139,0.835741928,0.74306001
atHome,53033001600,0,0,0.746835721,0.043518637,0.665157505,0.745570865,0.835735215,0.743048461
atHome,53033002400,0,0,0.746845068,0.043515668,0.665172132,0.7455804,0.835738211,0.74305837
atHome,53033002900,0,0,0.746836028,0.043515414,0.66516359,0.745571359,0.835728676,0.743049329
atHome,53033003400,0,0,0.746834969,0.043516082,0.66516134,0.74557026,0.835729039,0.743048149
atHome,53033003600,1,1,0.746847306,0.043515901,0.665173941,0.745582628,0.835740933,0.743060579
atHome,53033004200,0,0,0.746844867,0.04351394,0.66517503,0.745580298,0.835734341,0.743058467
atHome,53033004301,0,0,0.74684248,0.043513263,0.665173869,0.745577946,0.835730528,0.743056186
atHome,53033004500,1,1,0.7468465,0.043515332,0.665174158,0.745581854,0.835738925,0.743059868
atHome,53033004700,2,2,0.746848897,0.043517269,0.665173072,0.745584143,0.835745422,0.743061941
atHome,53033004800,0,0,0.746834748,0.043515339,0.665162452,0.745570082,0.835727242,0.743048055
atHome,53033005100,0,0,0.746837661,0.043515634,0.665164821,0.745572982,0.835730768,0.743050931
atHome,53033005400,0,0,0.746836555,0.04351372,0.665167153,0.745571985,0.835725602,0.743050151
atHome,53033005600,0,0,0.746832071,0.043526218,0.66514028,0.745566769,0.835747681,0.743043477
atHome,53033005700,0,0,0.746832505,0.043520173,0.665151552,0.745567555,0.835735275,0.743044963
atHome,53033005802,0,0,0.746832461,0.043516015,0.665158963,0.745567751,0.835726401,0.743045639
atHome,53033006300,0,0,0.746845246,0.043513399,0.665176376,0.745580709,0.835733571,0.743058942
atHome,53033006500,0,0,0.746838241,0.043513151,0.665169851,0.745573707,0.835726073,0.743051945
atHome,53033007300,0,0,0.746835234,0.043513116,0.665166921,0.745570697,0.835723004,0.743048929
atHome,53033007700,0,0,0.74684204,0.043512813,0.665174238,0.745577532,0.835729135,0.743055822
atHome,53033008100,0,0,0.746835483,0.04351456,0.665164579,0.745570862,0.835726319,0.743048928
atHome,53033008600,1,1,0.746846752,0.043513311,0.665178033,0.745582223,0.835734883,0.743060471
atHome,53033009300,0,0,0.746842174,0.043511,0.665177623,0.745577772,0.835725418,0.743056271
atHome,53033009702,0,0,0.746839411,0.043523432,0.665152581,0.745574283,0.835749069,0.743051338
atHome,53033010001,1,1,0.746852276,0.043512438,0.665185097,0.745587807,0.835738526,0.743066174
atHome,53033010100,1,1,0.746854813,0.043513294,0.665186085,0.745590298,0.83574287,0.743068575
atHome,53033010900,0,0,0.746844803,0.043512135,0.665178204,0.745580339,0.835730444,0.743058716
atHome,53033011101,0,0,0.746847417,0.04351271,0.665179773,0.745582924,0.835734268,0.743061244
atHome,53033011200,0,0,0.746845246,0.043513546,0.665176114,0.745580701,0.835733882,0.743058917
atHome,53033011900,1,1,0.746857331,0.04351278,0.665189513,0.74559285,0.835744283,0.743071195
atHome,53033020700,2,2,0.746864084,0.043520731,0.665181975,0.745599154,0.835767891,0.743076603
atHome,53033020900,1,1,0.746854629,0.043518439,0.665176677,0.745589816,0.835753611,0.743067498
atHome,53033021300,0,0,0.746853967,0.043515424,0.665181425,0.745589327,0.83574655,0.743067356
atHome,53033021903,0,0,0.746864924,0.043514272,0.665194394,0.74560037,0.835755009,0.743078568
atHome,53033021905,1,1,0.746872583,0.043516521,0.665197982,0.745607912,0.83576741,0.743085876
atHome,53033022006,6,6,0.746910816,0.043518272,0.665232889,0.745646108,0.835809181,0.743123998
atHome,53033022500,4,4,0.746893104,0.04351477,0.665221543,0.745628569,0.835784116,0.743106803
atHome,53033022703,0,0,0.746861379,0.043514388,0.665190659,0.745596813,0.835751728,0.743074985
atHome,53033022803,1,1,0.746866321,0.0435136,0.66519699,0.745601808,0.835754972,0.743080089
atHome,53033023404,1,1,0.746865853,0.043514354,0.665195171,0.745601296,0.835756109,0.743079487
atHome,53033023601,1,1,0.746864311,0.043513511,0.665195149,0.7455998,0.835752783,0.743078084
atHome,53033023700,1,1,0.746865714,0.04351211,0.665199057,0.745601287,0.835751206,0.743079737
atHome,53033024500,1,1,0.746858716,0.043514051,0.665188612,0.745594164,0.83574836,0.743072366
atHome,53033024602,4,4,0.746880827,0.043513611,0.665211403,0.745616338,0.835769434,0.743094665
atHome,53033024800,0,0,0.746856059,0.043512493,0.665188762,0.745591593,0.835742407,0.743069966
atHome,53033025003,1,1,0.746863938,0.043513327,0.665195106,0.745599437,0.835752021,0.74307774
atHome,53033025302,1,1,0.746859646,0.043512274,0.665192724,0.745595199,0.835745512,0.74307361
atHome,53033025701,3,3,0.746876114,0.043513483,0.665206943,0.745611624,0.835764472,0.743089951
atHome,53033026001,0,0,0.746851265,0.043515854,0.665177965,0.745586596,0.835744774,0.743064566
atHome,53033026100,1,1,0.746858141,0.043514738,0.665186807,0.745593548,0.835749248,0.743071669
atHome,53033026200,2,2,0.746866088,0.043512103,0.665199441,0.745601661,0.835751562,0.743080114
atHome,53033026300,1,1,0.746855502,0.043512197,0.665188738,0.745591052,0.835741226,0.743069458
atHome,53033026700,0,0,0.746846962,0.043515616,0.665174108,0.745582299,0.835739987,0.743060282
atHome,53033026801,1,1,0.74685431,0.043516998,0.665178944,0.74558958,0.835750233,0.743067427
atHome,53033026802,1,1,0.746855436,0.043517086,0.665179907,0.745590703,0.835751542,0.743068544
atHome,53033027400,1,1,0.7468565,0.043515308,0.665184154,0.745591872,0.835748825,0.743069922
atHome,53033027500,1,1,0.746856462,0.043516412,0.665182135,0.745591769,0.835751132,0.743069692
atHome,53033027701,0,0,0.746851122,0.043515329,0.665178763,0.745586483,0.835743518,0.743064513
atHome,53033027702,0,0,0.746851122,0.043515329,0.665178763,0.745586483,0.835743518,0.743064513
atHome,53033028600,2,2,0.746865619,0.043517217,0.665189805,0.745600895,0.835761955,0.743078755
atHome,53033028802,0,0,0.746851538,0.043515001,0.665179765,0.745586919,0.835743235,0.743064988
atHome,53033028902,1,1,0.746859507,0.043514287,0.665188977,0.745594943,0.835749649,0.743073121
atHome,53033029205,1,1,0.746860942,0.043518288,0.665183229,0.745596148,0.835759576,0.743073869
atHome,53033029306,1,1,0.746862679,0.043514824,0.66519117,0.74559809,0.835753947,0.743076216
atHome,53033029407,2,2,0.746870672,0.043517228,0.665194814,0.745605956,0.835767007,0.743083832
atHome,53033029700,1,1,0.746862273,0.043513456,0.66519322,0.745597762,0.835750637,0.743076045
atHome,53033030003,1,1,0.74686138,0.043514886,0.665189766,0.745596784,0.835752785,0.743074899
atHome,53033030201,2,2,0.746869612,0.04352074,0.665187461,0.745604691,0.835773412,0.743082158
atHome,53033030311,0,0,0.746854401,0.043522248,0.66516962,0.745589366,0.835761474,0.743066608
atHome,53033030313,2,2,0.746870179,0.043519403,0.665190423,0.745605336,0.835771136,0.743082959
atHome,53033030403,0,0,0.746855032,0.043522684,0.665169467,0.745589974,0.835763028,0.743067168
atHome,53033030600,1,1,0.746862763,0.043515142,0.665190682,0.745598155,0.835754707,0.743076245
atHome,53033031302,1,1,0.746865079,0.043524824,0.665175625,0.745599913,0.835777573,0.743076893
atHome,53033031603,1,1,0.746863678,0.043514705,0.665192377,0.745599097,0.835754688,0.74307724
atHome,53033031906,1,1,0.746862923,0.043513443,0.665193888,0.745598414,0.835751258,0.7430767
atHome,53033031908,2,2,0.746870019,0.04351594,0.665196474,0.745605377,0.835763622,0.743083399
atHome,53033032006,1,1,0.746863017,0.04351446,0.665192159,0.745598449,0.835753511,0.743076619
atHome,53033032010,2,2,0.746871457,0.043516882,0.665196214,0.745606762,0.835767054,0.743084681
atHome,53033032102,0,0,0.746857575,0.043512661,0.665189969,0.745593102,0.835744274,0.743071461
atHome,53033032214,0,0,0.746859743,0.043514622,0.665188611,0.74559516,0.835750596,0.743073301
atHome,53033032309,0,0,0.746860298,0.043515061,0.665188376,0.745595691,0.83575208,0.743073782
atHome,53033032317,0,0,0.746859208,0.043516789,0.665184192,0.745594499,0.835754667,0.743072387
atHome,53033032322,0,0,0.746860032,0.043518857,0.665181305,0.745595204,0.835759877,0.743072856
atHome,53033032329,1,1,0.746867078,0.043520152,0.665185994,0.745602187,0.835769641,0.743079713
atHome,53033032500,0,0,0.74685975,0.043514622,0.665188617,0.745595167,0.835750603,0.743073307
atHome,53033032602,2,2,0.746874646,0.04351625,0.665200522,0.745609994,0.835768886,0.743087996
atHome,53033030802,0,0,0.746855145,0.0435204,0.665173674,0.745590219,0.83575829,0.743067677
atHome,53033032213,3,3,0.746882597,0.043517631,0.665205958,0.745617878,0.835779732,0.743095747
