encountered_week,residence_puma,pathogen,modeled_intensity_mean,modeled_intensity_sd,modeled_intensity_lower_95_CI,modeled_intensity_median,modeled_intensity_upper_95_CI,modeled_intensity_mode
2019-W26,11612,h1n1pdm,0.000111239621171498,0.000110862350158218,1.53990647657076e-05,7.87917888148021e-05,0.00040118881323115,7.88696080914751e-05
2019-W27,11612,h1n1pdm,7.43491069438768e-05,8.18690761146821e-05,8.66249093540044e-06,4.99841522045499e-05,0.000286357755927809,5.00632446214636e-05
2019-W28,11612,h1n1pdm,4.9856104862048e-05,6.10978122097179e-05,4.78590424240641e-06,3.15203689360274e-05,0.000205416219510305,3.15982684977799e-05
2019-W29,11612,h1n1pdm,3.37086767246632e-05,4.63648027724686e-05,2.60195532765994e-06,1.98221894621485e-05,0.00014871390893451,1.98961256002903e-05
2019-W30,11612,h1n1pdm,2.30636296545901e-05,3.59525455249489e-05,1.39317110818784e-06,1.24532127827289e-05,0.000108931250813696,1.25206365119161e-05
2019-W31,11612,h1n1pdm,1.60138459827579e-05,2.86038063246266e-05,7.34895994040375e-07,7.82282532471151e-06,8.08375446101122e-05,7.88189930723615e-06
2018-W47,11613,h1n1pdm,1.74545259765022e-05,2.89621904651779e-05,9.38739555647941e-07,9.00956720236434e-06,8.57528143673152e-05,9.02559151055708e-06
2018-W48,11613,h1n1pdm,2.43243244071098e-05,3.60275093304964e-05,1.63645778458615e-06,1.36110116814343e-05,0.000112459388114073,1.3629463204916e-05
2018-W49,11613,h1n1pdm,3.43132201005708e-05,4.57928450562481e-05,2.81923975466689e-06,2.05758742821351e-05,0.000149366942858387,2.05973388722113e-05
2018-W50,11613,h1n1pdm,4.89306232438495e-05,5.92908934033633e-05,4.81058060918879e-06,3.11445361174631e-05,0.000200741114356197,3.11700918270692e-05
2018-W51,11613,h1n1pdm,7.05292067353334e-05,7.80540181360687e-05,8.16015803132535e-06,4.72853918409505e-05,0.000272978419141392,4.73163868172304e-05
2018-W52,11613,h1n1pdm,0.000102599060767786,0.000104138867340982,1.37849018524809e-05,7.20061453380077e-05,0.000374938125019497,7.20435988075613e-05
2019-W01,11613,h1n1pdm,0.000149930740983131,0.000139971043413298,2.31428519173342e-05,0.000109594645795769,0.000517621538499069,0.000109638334059382
2019-W02,11613,h1n1pdm,0.000219090307599569,0.000188469624472664,3.85066271412428e-05,0.000166091552922188,0.000714872631431476,0.000166138203435182
2019-W03,11613,h1n1pdm,0.000318172033918632,0.000252514196360526,6.31695224627822e-05,0.000249221878613565,0.00098161986604809,0.000249263699591567
2019-W04,11613,h1n1pdm,0.000455033810741642,0.000333528296611698,0.000101274400778266,0.000367004285152642,0.0013283267933735,0.00036702998003494
2019-W05,11613,h1n1pdm,0.000635723980335406,0.000430874110904623,0.000157388315941285,0.000526242272981402,0.00175796564964106,0.0005262385518232
2019-W06,11613,h1n1pdm,0.00085827317801589,0.000538802210581092,0.000234454979296905,0.000726906252164231,0.00225222028428524,0.000726865668404152
2019-W07,11613,h1n1pdm,0.00109718596393368,0.000639410500163061,0.000327940442223369,0.000947957132540973,0.00273855570347999,0.000947902694282708
2019-W08,11613,h1n1pdm,0.00132110766179232,0.000717100389292858,0.000428164262122204,0.00116108665938522,0.00314648575514027,0.00116105959015865
2019-W09,11613,h1n1pdm,0.00151896678099506,0.000772099195947396,0.000528300073437686,0.00135407687661765,0.0034679363123609,0.00135409828425929
2019-W10,11613,h1n1pdm,0.00169836202040491,0.000814785410032406,0.000626551011935959,0.00153126315788478,0.00373928374346041,0.00153132382324477
2019-W11,11613,h1n1pdm,0.00187788920388738,0.000859030884824233,0.000725627777975894,0.00170769719495677,0.00401571960212824,0.00170776875893748
2019-W12,11613,h1n1pdm,0.00206528750108601,0.000912321883566123,0.000824623693020301,0.00188917433087644,0.00432483801815131,0.00188923322721987
2019-W13,11613,h1n1pdm,0.00224843801381163,0.000973842914087767,0.000914099204183003,0.00206322768182082,0.00465378375587331,0.00206326580848367
2019-W14,11613,h1n1pdm,0.00238715440166641,0.00103128934640466,0.000972759673129713,0.00219139863417719,0.00493351460831842,0.00219141766360547
2019-W15,11613,h1n1pdm,0.00242681784703909,0.00106416591123573,0.000975622391110433,0.00222252792922194,0.00505988481874984,0.00222252726120425
2019-W16,11613,h1n1pdm,0.00233968443389948,0.00105825203551043,0.000913909477886018,0.00213176545814816,0.00496951333153,0.00213173904864593
2019-W17,11613,h1n1pdm,0.00211920558848782,0.00100224637853601,0.000793039408335183,0.00191576124965114,0.00462522474710031,0.00191571545974254
2019-W18,11613,h1n1pdm,0.00180738538164378,0.000903541540360351,0.000639632631666889,0.00161662870538177,0.00408345585605079,0.00161658245756031
2019-W19,11613,h1n1pdm,0.00146126762611889,0.000778615777918534,0.000483323337237418,0.00128962008446418,0.00343869059535383,0.00128959402993874
2019-W20,11613,h1n1pdm,0.0011370583575471,0.000649699130955652,0.000347721454203997,0.0009872612612826,0.00280089236788808,0.000987255792411574
2019-W21,11613,h1n1pdm,0.000854283364597898,0.000525699294341213,0.000239155287390795,0.000727562681414119,0.00221135595226983,0.000727578390370625
2019-W22,11613,h1n1pdm,0.000618671591570815,0.00041136689507632,0.000157028553425501,0.000515180902210899,0.00168816755940548,0.000515223824861263
2019-W23,11613,h1n1pdm,0.000434743441662962,0.000313287437318311,9.90422902655085e-05,0.00035270450247002,0.0012539334978698,0.000352772479621704
2019-W24,11613,h1n1pdm,0.000299531690322582,0.000234695150086021,6.05725184673272e-05,0.000235776058699227,0.00091559161043765,0.000235860718736909
2019-W25,11613,h1n1pdm,0.000203781105511396,0.000174293608723812,3.61120128196997e-05,0.000154863218024359,0.000661890750113447,0.000154957951671758
2019-W26,11613,h1n1pdm,0.000137374278663824,0.000128899644580499,2.10054479533979e-05,0.00010017915506397,0.000475426601266785,0.000100280769365936
2019-W27,11613,h1n1pdm,9.24039788117514e-05,9.57043670965286e-05,1.19695597319838e-05,6.41832112801772e-05,0.000341649828205249,6.42885236290971e-05
2019-W28,11613,h1n1pdm,6.23458138486203e-05,7.17999166526444e-05,6.69594158371985e-06,4.08767969121843e-05,0.000246836441530066,4.09822347880982e-05
2019-W29,11613,h1n1pdm,4.24043873226257e-05,5.4761702622223e-05,3.68439152970754e-06,2.59619797206595e-05,0.000180052609674248,2.60634204263109e-05
2019-W30,11613,h1n1pdm,2.91798624389331e-05,4.26642884967722e-05,1.99571825543106e-06,1.64729794575953e-05,0.000132935650441629,1.65665387978355e-05
2019-W31,11613,h1n1pdm,2.03724654599777e-05,3.40885601502038e-05,1.06457492273768e-06,1.04511015909907e-05,9.9471713904229e-05,1.05338738373827e-05
2018-W47,11614,h1n1pdm,3.09505260350274e-05,5.62130581003992e-05,1.39016277587869e-06,1.49279846267161e-05,0.00015915619006107,1.49495189339629e-05
2018-W48,11614,h1n1pdm,4.14404280718158e-05,6.6746673192299e-05,2.3672855272463e-06,2.18585056640945e-05,0.000200672207700171,2.1882522331289e-05
2018-W49,11614,h1n1pdm,5.62002248757417e-05,8.10381910800194e-05,3.98606237579723e-06,3.20270329110264e-05,0.000256121649866874,3.20540751257248e-05
2018-W50,11614,h1n1pdm,7.70941364749373e-05,0.000100288605409169,6.65061334300489e-06,4.69856158523308e-05,0.000330645881681267,4.70167383389596e-05
2018-W51,11614,h1n1pdm,0.000106966262958993,0.000126268985502548,1.1033909236014e-05,6.91404519614348e-05,0.000431806687797224,6.9176843661105e-05
2018-W52,11614,h1n1pdm,0.000149876208161863,0.000161221071437998,1.82323488225799e-05,0.00010204590807769,0.000569535585724681,0.000102088128025528
2019-W01,11614,h1n1pdm,0.000211088621131054,0.000207505561939556,2.99391590843907e-05,0.000150534327000811,0.000755094685292204,0.000150581308285009
2019-W02,11614,h1n1pdm,0.000297477937092903,0.000267732539782266,4.87140777063158e-05,0.000221112723586172,0.00100169086278413,0.000221159922091387
2019-W03,11614,h1n1pdm,0.000416890947888379,0.000343964069873235,7.81222560529949e-05,0.000321567541931372,0.00132163798994088,0.000321605869669052
2019-W04,11614,h1n1pdm,0.000575708260366954,0.000435961778615753,0.00012237809935195,0.000458961918312793,0.0017192963081052,0.000458979752889757
2019-W05,11614,h1n1pdm,0.000777131850778865,0.000540909378483006,0.000185704372482897,0.000637837699753874,0.00218889916405312,0.000637823233397281
2019-W06,11614,h1n1pdm,0.00101434984794233,0.00065030613479354,0.000269877116528901,0.000853928660300601,0.0027001566117037,0.000853878177330309
2019-W07,11614,h1n1pdm,0.00125442596998399,0.000742971718700326,0.00036783634170731,0.00107931986845494,0.00316502169891484,0.00107925986868032
2019-W08,11614,h1n1pdm,0.00146209383743495,0.000803692956198269,0.00046725995208667,0.00128127956557416,0.00351101521588198,0.00128124935892988
2019-W09,11614,h1n1pdm,0.00162830149899743,0.000836825763985846,0.000559825501571224,0.00144824073926544,0.00374368696038238,0.00144825584688924
2019-W10,11614,h1n1pdm,0.00176461473628315,0.000856977017526249,0.000643102620516343,0.00158732832592263,0.00391480376496772,0.00158737666751996
2019-W11,11614,h1n1pdm,0.001892385395439,0.000880574538198099,0.00071935191574197,0.00171572872127242,0.00408903775133616,0.00171578567506012
2019-W12,11614,h1n1pdm,0.00201989264449043,0.000915817804306827,0.000787128661263182,0.00183963605853453,0.00429636131928349,0.00183968475256293
2019-W13,11614,h1n1pdm,0.00213562415898079,0.00096172719123042,0.00083759227471373,0.00194728392918956,0.00452399615933292,0.00194731900358163
2019-W14,11614,h1n1pdm,0.00220347878271312,0.00100562938005745,0.000853384518244988,0.00200458357137969,0.00470552400315842,0.00200460240436462
2019-W15,11614,h1n1pdm,0.00217842292881488,0.00102689470806729,0.000817773265394852,0.00197046595030596,0.00474478077997388,0.00197046350231761
2019-W16,11614,h1n1pdm,0.00204379334638848,0.00101131108033038,0.000730925475170373,0.00183180363100445,0.00458779329279488,0.00183177611763432
2019-W17,11614,h1n1pdm,0.00180274420451742,0.000948183288007009,0.000604720003502487,0.0015955107417112,0.00420690893956433,0.00159547080500561
2019-W18,11614,h1n1pdm,0.00149832834583128,0.000845410344136173,0.0004649003528813,0.00130493737373967,0.0036603020800381,0.00130490514391405
2019-W19,11614,h1n1pdm,0.00118140713101908,0.000719700244542806,0.0003348581548049,0.00100893512125857,0.00303749868324987,0.00100892552372847
2019-W20,11614,h1n1pdm,0.000897194875060887,0.000592662994638488,0.000229703546893996,0.00074860990720316,0.0024374460505687,0.000748618437720345
2019-W21,11614,h1n1pdm,0.000658363201511004,0.000472924960093869,0.000150692422208573,0.000534706326642729,0.00189518397888375,0.000534729715658336
2019-W22,11614,h1n1pdm,0.000466031089196626,0.000364815901414406,9.44181363878524e-05,0.000366965152787549,0.0014242109540613,0.00036700476784482
2019-W23,11614,h1n1pdm,0.000320341756524699,0.000273843997947868,5.68588793046279e-05,0.000243497306068048,0.00104080350843485,0.000243549516708674
2019-W24,11614,h1n1pdm,0.000216064793790117,0.000202195180611939,3.32239308966872e-05,0.000157760422821368,0.000747210300834881,0.000157818679586838
2019-W25,11614,h1n1pdm,0.00014401268843369,0.000148010662759546,1.89407325548281e-05,0.000100428791446918,0.000530662937839312,0.000100488636082277
2019-W26,11614,h1n1pdm,9.51857900352757e-05,0.000107916278300207,1.05464643186254e-05,6.2964162325229e-05,0.000374092199889753,6.30237383226299e-05
2019-W27,11614,h1n1pdm,6.28227823123143e-05,7.90181311797686e-05,5.76003714899077e-06,3.90962549625051e-05,0.000263538666949436,3.91541275453473e-05
2019-W28,11614,h1n1pdm,4.16216514952591e-05,5.84926493915241e-05,3.09268558057079e-06,2.41310857404645e-05,0.000186422681864524,2.41859275390032e-05
2019-W29,11614,h1n1pdm,2.78183083890594e-05,4.40534740634894e-05,1.63568699918298e-06,1.48528967940411e-05,0.000132969928131083,1.49032930459319e-05
2019-W30,11614,h1n1pdm,1.88248894327017e-05,3.3930083640472e-05,8.52841621193987e-07,9.13284665173059e-06,9.58749873707616e-05,9.17757428345747e-06
2019-W31,11614,h1n1pdm,1.29343506274408e-05,2.68410820588692e-05,4.38490848341815e-07,5.61495258128153e-06,6.99762549338975e-05,5.65324157181867e-06
2018-W47,11615,h1n1pdm,0.000119852932006831,0.000131232354663187,1.41025057851574e-05,8.08249600754537e-05,0.000459986441289697,8.09484330210628e-05
2018-W48,11615,h1n1pdm,0.000152020426399416,0.000149093808485221,2.16094380980682e-05,0.000108534320569739,0.000542224870553328,0.000108653804445382
2018-W49,11615,h1n1pdm,0.000194979220587127,0.000173023568829925,3.26123810117904e-05,0.000145837422959427,0.000649538231014624,0.000145951215821248
2018-W50,11615,h1n1pdm,0.000252533128460514,0.000204608126557582,4.85866731047295e-05,0.000196212978123704,0.000789926264872294,0.000196322019784796
2018-W51,11615,h1n1pdm,0.000330265172639875,0.000246180349816559,7.17428124648402e-05,0.000264795391741756,0.000974925068379718,0.000264901563033642
2018-W52,11615,h1n1pdm,0.000435446477990579,0.000300423681413379,0.000105226641768279,0.000358420568240421,0.00121841750483384,0.000358524031049422
2019-W01,11615,h1n1pdm,0.00057611976615309,0.000369624830011609,0.000153058826734133,0.00048490184549485,0.0015337444123001,0.000484998196333739
2019-W02,11615,h1n1pdm,0.000761386140664562,0.000455965658476331,0.000220253808295342,0.000653210787704143,0.00193480682755909,0.000653287693867863
2019-W03,11615,h1n1pdm,0.000998922039138795,0.000560298411671264,0.000311999316372493,0.00087122988041517,0.00243052548359311,0.000871269801745826
2019-W04,11615,h1n1pdm,0.00128922941648164,0.000679810980396978,0.000431267135347484,0.00114039956048567,0.0030134137230464,0.00114039053339808
2019-W05,11615,h1n1pdm,0.00162371342103202,0.000808546520255894,0.000576966607273172,0.00145347675414924,0.00365950818444852,0.00145341828863283
2019-W06,11615,h1n1pdm,0.001974087878035,0.00093365304361599,0.000738745826722832,0.00178456163825025,0.00430878431803583,0.00178447074501153
2019-W07,11615,h1n1pdm,0.00227023819481322,0.00102671837205492,0.000886931229138649,0.00206853263990618,0.0048218404030414,0.00206845321445978
2019-W08,11615,h1n1pdm,0.00245670936998819,0.00107135772050253,0.0009926536021665,0.00225189289109001,0.00510563162643076,0.00225185862051415
2019-W09,11615,h1n1pdm,0.00253628865748146,0.00107815831942721,0.0010486245882996,0.00233414679755284,0.00519234898090472,0.00233415978894911
2019-W10,11615,h1n1pdm,0.00254422328353041,0.00106767834835534,0.00106393803180393,0.00234602301867923,0.00516961239052628,0.00234607091713306
2019-W11,11615,h1n1pdm,0.00252189878595463,0.0010585706004381,0.00105435484471192,0.00232535187081226,0.00512494606048492,0.0023254176741287
2019-W12,11615,h1n1pdm,0.00248448757841179,0.00105651811530136,0.00102682262790737,0.0022863483141534,0.00508724990702877,0.00228641559357217
2019-W13,11615,h1n1pdm,0.00242106344161945,0.0010557274739942,0.000978237317249944,0.00221924740422095,0.00503109367479414,0.00221930004906197
2019-W14,11615,h1n1pdm,0.00229907437292409,0.00103948169638469,0.000898324187381182,0.00209490184397487,0.00488199132572534,0.00209492718509967
2019-W15,11615,h1n1pdm,0.00208906553849106,0.000988585234883884,0.000781261507578038,0.00188830739001814,0.00456099948421907,0.00188830470731403
2019-W16,11615,h1n1pdm,0.00179897924007675,0.000897633600981225,0.00063788416999555,0.00160971970333451,0.00405951736069443,0.00160969753210958
2019-W17,11615,h1n1pdm,0.0014545399276944,0.000769500383010037,0.000484851475951282,0.00128570585031298,0.00340703920244239,0.00128568549308973
2019-W18,11615,h1n1pdm,0.00110669919050704,0.000623295385375617,0.000344090008723904,0.000964282483906379,0.00270023478231,0.000964279185717979
2019-W19,11615,h1n1pdm,0.000797783491404856,0.000479767609529542,0.000229667764495987,0.000683678406551457,0.00203331128086062,0.000683695608790216
2019-W20,11615,h1n1pdm,0.000553176010969141,0.000355984692959136,0.000146439922716316,0.000465177580953386,0.00147605966870543,0.000465204833704032
2019-W21,11615,h1n1pdm,0.000370139860847871,0.000255313241784598,8.95040056938164e-05,0.000304686794166068,0.00103584982244491,0.000304718279138038
2019-W22,11615,h1n1pdm,0.000238606340925755,0.000176699543550496,5.2334490293129e-05,0.000191751480780137,0.000701414548954753,0.000191786090330734
2019-W23,11615,h1n1pdm,0.000149174508836484,0.000118838316366602,2.9444921442001e-05,0.000116676736343814,0.000461344311064127,0.000116711934441185
2019-W24,11615,h1n1pdm,9.13956857123199e-05,7.85300924739524e-05,1.60862384141418e-05,6.93211705721541e-05,0.000297876790093923,6.93542788304632e-05
2019-W25,11615,h1n1pdm,5.52652122970337e-05,5.14009293397981e-05,8.57672025078787e-06,4.04675850331695e-05,0.000190196264268636,4.04975892927331e-05
2019-W26,11615,h1n1pdm,3.30969710362126e-05,3.34845118095099e-05,4.46571917199007e-06,2.32664796956931e-05,0.000120552000798859,2.32935079753069e-05
2019-W27,11615,h1n1pdm,1.97677191406868e-05,2.18897589612303e-05,2.279509871875e-06,1.32486736054011e-05,7.63864777338042e-05,1.32728069475553e-05
2019-W28,11615,h1n1pdm,1.18370631431164e-05,1.44552620109436e-05,1.14288280865086e-06,7.4994817525714e-06,4.86334708650659e-05,7.52064127437747e-06
2019-W29,11615,h1n1pdm,7.14175016520373e-06,9.70273333000477e-06,5.63785100857863e-07,4.23354649009754e-06,3.12491617114009e-05,4.25155116225852e-06
2019-W30,11615,h1n1pdm,4.35733179042091e-06,6.65197415758558e-06,2.73807315756095e-07,2.38760321341949e-06,2.03185172604536e-05,2.40236823714733e-06
2019-W31,11615,h1n1pdm,2.69594511076241e-06,4.67657501443692e-06,1.3094194986501e-07,1.34644522448902e-06,1.33885050699626e-05,1.35808915639338e-06
2018-W47,11616,h1n1pdm,2.69444406806421e-05,4.99296139984353e-05,1.16211157537663e-06,1.27961679773159e-05,0.00013987622460747,1.28150033231343e-05
2018-W48,11616,h1n1pdm,3.62867695571747e-05,5.96188547527461e-05,1.9928655507387e-06,1.88660690480797e-05,0.000177554306432551,1.88872993095546e-05
2018-W49,11616,h1n1pdm,4.94990571340105e-05,7.27958520967028e-05,3.37958480291195e-06,2.78329998488899e-05,0.000228121573196343,2.78571830649797e-05
2018-W50,11616,h1n1pdm,6.83009474931536e-05,9.06054038273925e-05,5.67963237066838e-06,4.11140874610748e-05,0.00029642283216892,4.11422549217022e-05
2018-W51,11616,h1n1pdm,9.53257333236743e-05,0.000114736821683394,9.49233407761747e-06,6.09172563314143e-05,0.000389601676360146,6.09505849797703e-05
2018-W52,11616,h1n1pdm,0.000134358590474951,0.000147349029756574,1.58020810439929e-05,9.05286457506561e-05,0.000517121754971309,9.05677670685108e-05
2019-W01,11616,h1n1pdm,0.000190361369423981,0.000190760775376715,2.61444553440519e-05,0.000134464678014781,0.000689880818294219,0.000134508752733295
2019-W02,11616,h1n1pdm,0.000269874671823059,0.000247574528806448,4.28649678808601e-05,0.000198869691692171,0.000920805381937963,0.000198914657407178
2019-W03,11616,h1n1pdm,0.000380483292335581,0.000319939922026658,6.92744092961208e-05,0.000291211986796808,0.0012222681611024,0.000291249426596859
2019-W04,11616,h1n1pdm,0.000528608428196921,0.000407894235688778,0.00010937024690452,0.000418500426252777,0.0015994746665386,0.000418519222984414
2019-W05,11616,h1n1pdm,0.00071788948101884,0.000509027276212766,0.000167290584320039,0.000585614386598353,0.00204818260693518,0.000585602763957553
2019-W06,11616,h1n1pdm,0.000942744688516411,0.00061545614909617,0.000245096055207635,0.000789414291214921,0.00254085255426435,0.000789367718568875
2019-W07,11616,h1n1pdm,0.00117302384561735,0.000707011740168124,0.000336838831293272,0.00100464948209048,0.00299456791182594,0.00100459266512027
2019-W08,11616,h1n1pdm,0.00137563466545814,0.00076874728745131,0.000431534160551854,0.00120084749784204,0.00333933265536724,0.00120081881692083
2019-W09,11616,h1n1pdm,0.00154147902188583,0.000804208783779415,0.000521568324761105,0.00136666689977213,0.00357831857975504,0.00136668252198316
2019-W10,11616,h1n1pdm,0.00168087366859295,0.000826972511846515,0.000604596999869299,0.00150822057348231,0.0037593611556429,0.00150826923722597
2019-W11,11616,h1n1pdm,0.00181377629349502,0.00085272001575105,0.000682612110658709,0.001641425116775,0.003943921323285,0.00164148215107619
2019-W12,11616,h1n1pdm,0.00194803648356863,0.000889476892313495,0.000754078821775584,0.00177205184391047,0.00416117482598829,0.00177209988246885
2019-W13,11616,h1n1pdm,0.00207249720578158,0.000936540551511711,0.000810188361953457,0.00188861673816296,0.00439943779854728,0.0018886506765771
2019-W14,11616,h1n1pdm,0.00215170973037921,0.000981898075005708,0.00083341948234256,0.00195752342392404,0.00459467372900785,0.00195754186209361
2019-W15,11616,h1n1pdm,0.00214056539131684,0.00100566774401607,0.000806200949996878,0.00193740106128886,0.00465272153448278,0.00193739953253298
2019-W16,11616,h1n1pdm,0.00202087503468796,0.00099392567340759,0.000727208197205924,0.00181341341390461,0.00451912744357984,0.00181338728235587
2019-W17,11616,h1n1pdm,0.00179372074869819,0.000935773899140516,0.000606985843980988,0.00159031486804198,0.0041639723757854,0.001590275101433
2019-W18,11616,h1n1pdm,0.00150019027180444,0.000838311723607955,0.000470635176758178,0.00130959243412756,0.0036415808290712,0.00130955863116069
2019-W19,11616,h1n1pdm,0.00119030185510257,0.000717389840825439,0.000341789089616649,0.00101946098420796,0.00303836935720333,0.00101944885755624
2019-W20,11616,h1n1pdm,0.000909623549327099,0.000594066228570833,0.000236333600737845,0.000761590864150779,0.00245198993013732,0.000761596909472241
2019-W21,11616,h1n1pdm,0.000671670416227929,0.000476819313928072,0.000156248481998553,0.000547694294146604,0.00191771272050475,0.000547715892297923
2019-W22,11616,h1n1pdm,0.000478430869645035,0.000370035733580656,9.8643943399638e-05,0.000378445335166494,0.00144986515399013,0.000378484409857337
2019-W23,11616,h1n1pdm,0.000330924894842688,0.00027946692040788,5.98467204327538e-05,0.000252829276699382,0.00106611593759976,0.000252882368268181
2019-W24,11616,h1n1pdm,0.00022460013643337,0.000207629236597331,3.52261187656588e-05,0.00016492490730692,0.00077022103480706,0.000164985234821977
2019-W25,11616,h1n1pdm,0.000150638285718198,0.000152940692463975,2.02270276648119e-05,0.000105706463266012,0.000550525452683298,0.000105769259112851
2019-W26,11616,h1n1pdm,0.000100187518503517,0.000112212844472854,1.13427122665289e-05,6.67255328948498e-05,0.000390633058119618,6.67887205940425e-05
2019-W27,11616,h1n1pdm,6.65371431368173e-05,8.2682693105916e-05,6.23828806531981e-06,4.17147188578295e-05,0.000277019062812825,4.17766555691784e-05
2019-W28,11616,h1n1pdm,4.43578633833695e-05,6.15916036158138e-05,3.37259341331247e-06,2.59230924935267e-05,0.000197278458252199,2.5982250199252e-05
2019-W29,11616,h1n1pdm,2.98322129610135e-05,4.66794834308435e-05,1.79588292123745e-06,1.60648653147086e-05,0.000141673070333485,1.611961769989e-05
2019-W30,11616,h1n1pdm,2.03137388308563e-05,3.61778467482101e-05,9.42675243359921e-07,9.9455352388685e-06,0.000102854980374562,9.99445581414037e-06
2019-W31,11616,h1n1pdm,1.40444249988763e-05,2.8797129916658e-05,4.87912754151178e-07,6.15636129674093e-06,7.55936156573675e-05,6.19851049069141e-06
2018-W47,11701,h1n1pdm,Inf,Inf,2.48961221999839e-77,4.91641237959013e-08,8.52999610390434e+61,4.92842404391504e-08
2018-W48,11701,h1n1pdm,Inf,Inf,6.53997717010105e-74,7.21048144280189e-08,7.02720702508516e+58,7.2272529468425e-08
2018-W49,11701,h1n1pdm,Inf,Inf,1.59352526780386e-70,1.05812650840167e-07,6.24838277775655e+55,1.06046420300815e-07
2018-W50,11701,h1n1pdm,Inf,Inf,3.56000504267756e-67,1.55470030914848e-07,6.07416152034381e+52,1.55795346836955e-07
2018-W51,11701,h1n1pdm,Inf,Inf,7.19763486354167e-64,2.29120442653085e-07,6.56359977995792e+49,2.29572758461548e-07
2018-W52,11701,h1n1pdm,Inf,Inf,1.29333027135534e-60,3.38665283945442e-07,8.0271193113212e+46,3.3929316044895e-07
2019-W01,11701,h1n1pdm,Inf,Inf,2.01309363243e-57,5.00323081104611e-07,1.13198767356082e+44,5.011904215465e-07
2019-W02,11701,h1n1pdm,Inf,Inf,2.63118066260922e-54,7.35981515525243e-07,1.88454569486084e+41,7.37169575565307e-07
2019-W03,11701,h1n1pdm,Inf,Inf,2.77608861762641e-51,1.07191850659053e-06,3.8094355072942e+38,1.07352428953502e-06
2019-W04,11701,h1n1pdm,Inf,Inf,2.24743125743329e-48,1.53214269383975e-06,9.66359701979258e+35,1.53426939410666e-06
2019-W05,11701,h1n1pdm,Inf,Inf,1.31515394511621e-45,2.13236494991354e-06,3.21454133895462e+33,2.13510784041226e-06
2019-W06,11701,h1n1pdm,Inf,Inf,5.16326617988307e-43,2.85888006193576e-06,1.47859638394273e+31,2.86229860034107e-06
2019-W07,11701,h1n1pdm,Inf,Inf,1.23316003585759e-40,3.61858587291588e-06,9.96050717295708e+28,3.62264525096512e-06
2019-W08,11701,h1n1pdm,Inf,Inf,1.62480821871426e-38,4.30168977101967e-06,1.07236790011041e+27,4.30626111641306e-06
2019-W09,11701,h1n1pdm,2.37693193684177e+275,Inf,1.07634175501614e-36,4.86897795249274e-06,2.08072530523685e+25,4.87390784064538e-06
2019-W10,11701,h1n1pdm,4.69854152504509e+249,Inf,3.25104309758725e-35,5.3439584050916e-06,8.32062110102859e+23,5.34913534409641e-06
2019-W11,11701,h1n1pdm,3.27264961201779e+231,Inf,4.05540186317989e-34,5.7841853083699e-06,7.83005452309964e+22,5.78958331257906e-06
2019-W12,11701,h1n1pdm,8.07867210774864e+220,Inf,1.89992149862158e-33,6.21039883891283e-06,1.92902360959808e+22,6.21605305906031e-06
2019-W13,11701,h1n1pdm,7.03401199196389e+217,Inf,3.10736570904791e-33,6.58274111617343e-06,1.32558093865762e+22,6.58868747506376e-06
2019-W14,11701,h1n1pdm,2.12813436515648e+222,Inf,1.71096194229606e-33,6.78559006982569e-06,2.55679561980774e+22,6.79177629933667e-06
2019-W15,11701,h1n1pdm,2.19679994745308e+234,Inf,3.21085910814582e-34,6.67905871378721e-06,1.31821387134406e+23,6.68529470311807e-06
2019-W16,11701,h1n1pdm,7.66284208802647e+253,Inf,2.19348163419887e-35,6.21735237361859e-06,1.66853800078342e+24,6.22336995029496e-06
2019-W17,11701,h1n1pdm,8.94819186621407e+280,Inf,6.00163144786844e-37,5.42252837778895e-06,4.62570332602858e+25,5.42803021154605e-06
2019-W18,11701,h1n1pdm,Inf,Inf,7.40849623551217e-39,4.44080018184821e-06,2.50472303610262e+27,4.44557083564096e-06
2019-W19,11701,h1n1pdm,Inf,Inf,4.65896693445926e-41,3.43793403813571e-06,2.37779548191496e+29,3.44187531537505e-06
2019-W20,11701,h1n1pdm,Inf,Inf,1.68165729010379e-43,2.55415806639983e-06,3.62031153428836e+31,2.55729311981183e-06
2019-W21,11701,h1n1pdm,Inf,Inf,3.8233574236959e-46,1.82667027282515e-06,8.10642684554991e+33,1.82907634442136e-06
2019-W22,11701,h1n1pdm,Inf,Inf,5.8908573372567e-49,1.25520378295041e-06,2.47193921820447e+36,1.25698476402854e-06
2019-W23,11701,h1n1pdm,Inf,Inf,6.58185529457508e-52,8.33909438293562e-07,9.71400296755543e+38,8.35187722751068e-07
2019-W24,11701,h1n1pdm,Inf,Inf,5.66086323049863e-55,5.40938681325091e-07,4.72661003539348e+41,5.41835056823425e-07
2019-W25,11701,h1n1pdm,Inf,Inf,3.9262758044209e-58,3.44761211737036e-07,2.75259040849089e+44,3.45378407492202e-07
2019-W26,11701,h1n1pdm,Inf,Inf,2.27383397441612e-61,2.16390368400208e-07,1.86158895506697e+47,2.16808575542877e-07
2019-W27,11701,h1n1pdm,Inf,Inf,1.13514238267061e-64,1.34500869501316e-07,1.43215868286201e+50,1.34780945017253e-07
2019-W28,11701,h1n1pdm,Inf,Inf,5.00846034400723e-68,8.30916365718513e-08,1.23134312091575e+53,8.32775729076241e-08
