CRA_NAME,pathogen,epi_week,latent_field_mean,latent_field_0_025quant,latent_field_0_5quant,latent_field_0_975quant,latent_field_mode,latent_field_quintile
Interbay,h1n1pdm,2019_W22,0.001099876,0.000155713,0.001099889,0.007754538,0.00110001,3
Judkins Park,h1n1pdm,2019_W22,0.001954777,0.000311949,0.001954789,0.012228359,0.001954968,3
Laurelhurst/Sand Point,h1n1pdm,2019_W22,0.001763811,0.000238762,0.001763822,0.013005626,0.001763994,3
Licton Springs,h1n1pdm,2019_W22,5.99E-05,2.21E-07,5.99E-05,0.016147065,5.99E-05,1
Madison Park,h1n1pdm,2019_W22,1.56E-06,2.90E-34,1.56E-06,8.01E+21,1.56E-06,1
Madrona/Leschi,h1n1pdm,2019_W22,0.001641341,0.000236535,0.001641361,0.011368516,0.001641539,3
Magnolia,h1n1pdm,2019_W22,0.00573632,0.000706313,0.005736071,0.046509502,0.005736089,4
Miller Park,h1n1pdm,2019_W22,0.001946326,0.000257409,0.00194634,0.01468882,0.001946537,3
Montlake/Portage Bay,h1n1pdm,2019_W22,0.007213995,0.001316389,0.007213874,0.039475936,0.007214161,4
Mt. Baker/North Rainier,h1n1pdm,2019_W22,0.002637078,0.000353667,0.002637092,0.019626405,0.002637349,3
NA,h1n1pdm,2019_W22,3.84E-06,3.23E-35,3.83E-06,4.31E+23,3.84E-06,1
North Beach/Blue Ridge,h1n1pdm,2019_W22,0.001110069,0.000113855,0.001110081,0.010799861,0.001110215,3
North Beacon Hill/Jefferson Park,h1n1pdm,2019_W22,0.00942351,0.001924011,0.009423302,0.046093535,0.009423531,4
North Capitol Hill,h1n1pdm,2019_W22,0.004316064,0.000555721,0.004316044,0.033459183,0.004316388,4
North Delridge,h1n1pdm,2019_W22,0.0072318,0.001071352,0.00723169,0.048734783,0.007232064,4
Northgate/Maple Leaf,h1n1pdm,2019_W22,0.001391519,0.000287848,0.001391533,0.006716862,0.001391655,3
Olympic Hills/Victory Heights,h1n1pdm,2019_W22,0.003701218,0.00078303,0.003701219,0.017470063,0.003701467,3
Pioneer Square/International District,h1n1pdm,2019_W22,0.002731855,0.000563495,0.002731854,0.013225103,0.002732038,3
Queen Anne,h1n1pdm,2019_W22,0.00654258,0.001366471,0.006542498,0.031282812,0.006542777,4
Rainier Beach,h1n1pdm,2019_W22,0.003568627,0.00063456,0.003568619,0.020037749,0.003568871,3
Ravenna/Bryant,h1n1pdm,2019_W22,0.001971372,0.000364315,0.001971377,0.010650807,0.001971532,3
Riverview,h1n1pdm,2019_W22,0.000753859,4.27E-05,0.00075389,0.013262886,0.000754045,2
Roxhill/Westwood,h1n1pdm,2019_W22,0.001788899,0.000184854,0.0017889,0.017275878,0.001789078,3
Seward Park,h1n1pdm,2019_W22,0.000466167,4.49E-05,0.000466195,0.004828944,0.000466298,2
South Beacon Hill/NewHolly,h1n1pdm,2019_W22,0.001062044,9.50E-05,0.001062056,0.011841468,0.001062191,3
South Park,h1n1pdm,2019_W22,0.003088163,0.000346977,0.003088138,0.027431567,0.003088379,3
Sunset Hill/Loyal Heights,h1n1pdm,2019_W22,0.004341556,0.000841832,0.004341545,0.022357319,0.004341832,4
University District,h1n1pdm,2019_W22,0.001998716,0.000318365,0.001998731,0.012526497,0.00199892,3
Wallingford,h1n1pdm,2019_W22,0.002036683,0.000406572,0.002036681,0.010187602,0.002036819,3
Wedgwood/View Ridge,h1n1pdm,2019_W22,0.001918236,0.000323393,0.001918246,0.011359378,0.001918413,3
West Seattle Junction/Genesee Hill,h1n1pdm,2019_W22,0.002608706,0.000324997,0.002608706,0.02089985,0.002608942,3
Whittier Heights,h1n1pdm,2019_W22,0.00332119,0.00050465,0.003321189,0.021819767,0.003321457,3
Alki/Admiral,h1n1pdm,2019_W23,0.001168093,0.000105131,0.001168152,0.012946405,0.001168391,3
Arbor Heights,h1n1pdm,2019_W23,0.002236436,0.000292339,0.002236521,0.017073632,0.002236891,3
Ballard,h1n1pdm,2019_W23,0.00199946,0.000336178,0.001999541,0.011869995,0.001999859,3
Beacon Hill,h1n1pdm,2019_W23,0.001696264,0.000194717,0.001696328,0.014744558,0.001696617,3
Belltown,h1n1pdm,2019_W23,0.005061234,0.001008405,0.005061252,0.025364636,0.005061641,4
Broadview/Bitter Lake,h1n1pdm,2019_W23,0.001633708,0.000135294,0.001633769,0.019678388,0.001634068,3
Capitol Hill,h1n1pdm,2019_W23,0.002688958,0.000446235,0.002689026,0.016174475,0.002689372,3
Cascade/Eastlake,h1n1pdm,2019_W23,0.000640561,9.04E-05,0.000640598,0.0045284,0.000640727,2
Cedar Park/Meadowbrook,h1n1pdm,2019_W23,0.001868911,0.000384582,0.00186896,0.009067694,0.001869187,3
Central Area/Squire Park,h1n1pdm,2019_W23,0.003320793,0.000724539,0.003320845,0.015197761,0.003321168,3
Columbia City,h1n1pdm,2019_W23,0.000881188,0.00011119,0.000881226,0.006968577,0.000881381,2
Downtown Commercial Core,h1n1pdm,2019_W23,0.002389017,0.00037313,0.002389078,0.015267927,0.002389391,3
Duwamish/SODO,h1n1pdm,2019_W23,0.003943559,0.000482429,0.003943567,0.032173935,0.00394394,3
Fauntleroy/Seaview,h1n1pdm,2019_W23,0.001130609,0.000127697,0.001130671,0.009987307,0.001130902,3
First Hill,h1n1pdm,2019_W23,0.001762109,0.00028197,0.001762163,0.010991662,0.001762409,3
Fremont,h1n1pdm,2019_W23,0.002473366,0.000450656,0.002473427,0.013551746,0.002473733,3
Georgetown,h1n1pdm,2019_W23,0.003632169,0.000415044,0.003632274,0.031718051,0.003632826,3
Green Lake,h1n1pdm,2019_W23,0.000941508,0.000118936,0.00094156,0.007436711,0.000941749,2
Greenwood/Phinney Ridge,h1n1pdm,2019_W23,0.001723872,0.000301822,0.001723939,0.009828198,0.001724203,3
Haller Lake,h1n1pdm,2019_W23,0.000551721,2.53E-05,0.00055175,0.012005545,0.000551884,2
High Point,h1n1pdm,2019_W23,0.000630658,4.29E-05,0.000630689,0.009237692,0.000630825,2
Highland Park,h1n1pdm,2019_W23,0.001392005,5.77E-05,0.001391908,0.033488133,0.001391905,3
Interbay,h1n1pdm,2019_W23,0.000680882,8.93E-05,0.000680917,0.005181298,0.000681047,2
Judkins Park,h1n1pdm,2019_W23,0.001234346,0.000184903,0.001234397,0.008223879,0.001234602,3
Laurelhurst/Sand Point,h1n1pdm,2019_W23,0.00112743,0.000140237,0.001127479,0.009044466,0.001127679,3
Licton Springs,h1n1pdm,2019_W23,3.29E-05,8.75E-08,3.29E-05,0.012313058,3.29E-05,1
Madison Park,h1n1pdm,2019_W23,1.02E-06,1.37E-36,1.02E-06,7.22E+23,1.02E-06,1
Madrona/Leschi,h1n1pdm,2019_W23,0.001011695,0.000135653,0.001011746,0.007529214,0.001011937,2
Magnolia,h1n1pdm,2019_W23,0.00432154,0.000475383,0.004321516,0.039207527,0.00432188,4
Miller Park,h1n1pdm,2019_W23,0.001233961,0.000149899,0.001234017,0.010135842,0.001234241,3
Montlake/Portage Bay,h1n1pdm,2019_W23,0.005126285,0.000889118,0.005126353,0.029506562,0.005126876,4
Mt. Baker/North Rainier,h1n1pdm,2019_W23,0.00168561,0.000207803,0.001685683,0.013643578,0.00168598,3
NA,h1n1pdm,2019_W23,2.51E-06,1.27E-37,2.51E-06,4.66E+25,2.51E-06,1
North Beach/Blue Ridge,h1n1pdm,2019_W23,0.000696686,6.39E-05,0.000696722,0.007581671,0.000696866,2
North Beacon Hill/Jefferson Park,h1n1pdm,2019_W23,0.006873591,0.001356465,0.006873596,0.034778637,0.006874088,4
North Capitol Hill,h1n1pdm,2019_W23,0.002906747,0.000340894,0.002906846,0.024732146,0.002907316,3
North Delridge,h1n1pdm,2019_W23,0.005097974,0.000698197,0.005098083,0.037151476,0.00509874,4
Northgate/Maple Leaf,h1n1pdm,2019_W23,0.000840655,0.000168427,0.000840692,0.004188707,0.000840825,2
Olympic Hills/Victory Heights,h1n1pdm,2019_W23,0.002341002,0.000481254,0.002341072,0.011369176,0.002341373,3
Pioneer Square/International District,h1n1pdm,2019_W23,0.001746967,0.000348577,0.00174702,0.008740949,0.001747247,3
Queen Anne,h1n1pdm,2019_W23,0.004534287,0.00091802,0.004534346,0.022361469,0.004534778,4
Rainier Beach,h1n1pdm,2019_W23,0.002343827,0.000395646,0.002343899,0.013860035,0.002344223,3
Ravenna/Bryant,h1n1pdm,2019_W23,0.00125561,0.00022128,0.001255655,0.007111983,0.00125584,3
Riverview,h1n1pdm,2019_W23,0.000439527,2.15E-05,0.000439568,0.00897555,0.000439707,2
Roxhill/Westwood,h1n1pdm,2019_W23,0.001181254,0.000108126,0.001181304,0.012873796,0.001181526,3
Seward Park,h1n1pdm,2019_W23,0.000263787,2.30E-05,0.000263817,0.003021625,0.000263906,2
South Beacon Hill/NewHolly,h1n1pdm,2019_W23,0.000665747,5.25E-05,0.000665782,0.008419155,0.000665926,2
South Park,h1n1pdm,2019_W23,0.002119537,0.000212203,0.00211961,0.021121901,0.002119967,3
Sunset Hill/Loyal Heights,h1n1pdm,2019_W23,0.002828404,0.000526887,0.002828484,0.015157619,0.002828849,3
University District,h1n1pdm,2019_W23,0.001255394,0.00018759,0.001255449,0.008384756,0.001255663,3
Wallingford,h1n1pdm,2019_W23,0.001318135,0.000253098,0.001318175,0.006853361,0.001318349,3
Wedgwood/View Ridge,h1n1pdm,2019_W23,0.001214162,0.00019322,0.001214211,0.007615087,0.001214405,3
West Seattle Junction/Genesee Hill,h1n1pdm,2019_W23,0.001718838,0.00019444,0.001718905,0.015160889,0.001719201,3
Whittier Heights,h1n1pdm,2019_W23,0.002176554,0.000308093,0.00217663,0.01534601,0.002176968,3
Alki/Admiral,h1n1pdm,2019_W24,0.000713394,5.70E-05,0.000713471,0.008898595,0.000713705,2
Arbor Heights,h1n1pdm,2019_W24,0.001405003,0.000168848,0.001405137,0.011662396,0.001405536,3
Ballard,h1n1pdm,2019_W24,0.001209689,0.00019254,0.001209808,0.007583298,0.001210145,3
Beacon Hill,h1n1pdm,2019_W24,0.001093546,0.000113124,0.001093654,0.010543444,0.001093977,3
Belltown,h1n1pdm,2019_W24,0.00356064,0.000681308,0.003560817,0.018575333,0.003561426,3
Broadview/Bitter Lake,h1n1pdm,2019_W24,0.001082632,7.76E-05,0.001082744,0.015065608,0.001083092,3
Capitol Hill,h1n1pdm,2019_W24,0.001781948,0.000277515,0.001782094,0.011417419,0.001782531,3
Cascade/Eastlake,h1n1pdm,2019_W24,0.000376781,4.94E-05,0.000376826,0.002864124,0.00037695,2
Cedar Park/Meadowbrook,h1n1pdm,2019_W24,0.001178244,0.000233892,0.00117834,0.00592403,0.001178615,3
Central Area/Squire Park,h1n1pdm,2019_W24,0.002177175,0.000461805,0.002177318,0.010246012,0.002177751,3
Columbia City,h1n1pdm,2019_W24,0.000550389,6.34E-05,0.000550445,0.004768584,0.00055061,2
Downtown Commercial Core,h1n1pdm,2019_W24,0.001605897,0.000233031,0.001606032,0.0110421,0.001606439,3
Duwamish/SODO,h1n1pdm,2019_W24,0.002855347,0.000312595,0.002855541,0.026019216,0.002856202,3
Fauntleroy/Seaview,h1n1pdm,2019_W24,0.000675456,6.95E-05,0.000675533,0.006550892,0.000675755,2
First Hill,h1n1pdm,2019_W24,0.001150436,0.000171877,0.001150537,0.007683188,0.001150835,3
Fremont,h1n1pdm,2019_W24,0.00161384,0.000279335,0.001613969,0.009304814,0.00161435,3
Georgetown,h1n1pdm,2019_W24,0.002454677,0.000251604,0.002454905,0.023885997,0.002455605,3
Green Lake,h1n1pdm,2019_W24,0.000559886,6.51E-05,0.000559951,0.004805276,0.000560133,2
Greenwood/Phinney Ridge,h1n1pdm,2019_W24,0.001049109,0.000174431,0.00104921,0.006296109,0.001049495,3
Haller Lake,h1n1pdm,2019_W24,0.000334917,1.28E-05,0.000334955,0.008720037,0.000335078,2
High Point,h1n1pdm,2019_W24,0.000391079,2.29E-05,0.000391121,0.006662588,0.000391255,2
Highland Park,h1n1pdm,2019_W24,0.001086439,3.43E-05,0.001086437,0.034254849,0.001086595,3
Interbay,h1n1pdm,2019_W24,0.000410167,4.95E-05,0.000410212,0.003390575,0.000410342,2
Judkins Park,h1n1pdm,2019_W24,0.000758469,0.000105947,0.000758545,0.005417089,0.000758761,2
Laurelhurst/Sand Point,h1n1pdm,2019_W24,0.000701273,7.96E-05,0.000701344,0.006163776,0.000701554,2
Licton Springs,h1n1pdm,2019_W24,1.76E-05,3.35E-08,1.76E-05,0.0091793,1.76E-05,1
Madison Park,h1n1pdm,2019_W24,6.51E-07,5.49E-39,6.51E-07,7.26E+25,6.52E-07,1
Madrona/Leschi,h1n1pdm,2019_W24,0.000606821,7.52E-05,0.000606888,0.004883171,0.000607077,2
Magnolia,h1n1pdm,2019_W24,0.003168134,0.000307221,0.003168331,0.03258968,0.003169045,3
Miller Park,h1n1pdm,2019_W24,0.000761286,8.43E-05,0.000761364,0.006853149,0.000761595,2
Montlake/Portage Bay,h1n1pdm,2019_W24,0.003544793,0.000579953,0.003545031,0.021622623,0.003545786,3
Mt. Baker/North Rainier,h1n1pdm,2019_W24,0.001048459,0.000117968,0.001048565,0.009294558,0.001048877,3
NA,h1n1pdm,2019_W24,1.60E-06,4.22E-40,1.60E-06,5.67E+27,1.60E-06,1
North Beach/Blue Ridge,h1n1pdm,2019_W24,0.000425485,3.46E-05,0.000425532,0.005215605,0.000425673,2
North Beacon Hill/Jefferson Park,h1n1pdm,2019_W24,0.004878835,0.000924527,0.004879056,0.025700567,0.004879852,4
North Capitol Hill,h1n1pdm,2019_W24,0.001904964,0.000201786,0.001905144,0.017937529,0.001905692,3
North Delridge,h1n1pdm,2019_W24,0.003497106,0.000438823,0.003497394,0.027803892,0.003498286,3
Northgate/Maple Leaf,h1n1pdm,2019_W24,0.000494204,9.54E-05,0.000494256,0.002555912,0.000494397,2
Olympic Hills/Victory Heights,h1n1pdm,2019_W24,0.001440857,0.000286187,0.001440981,0.007240075,0.001441332,3
Pioneer Square/International District,h1n1pdm,2019_W24,0.001087106,0.000208587,0.001087199,0.005654496,0.001087465,3
Queen Anne,h1n1pdm,2019_W24,0.003057933,0.000596477,0.003058124,0.015648171,0.003058723,3
Rainier Beach,h1n1pdm,2019_W24,0.001497994,0.000238428,0.001498124,0.009391287,0.001498504,3
Ravenna/Bryant,h1n1pdm,2019_W24,0.000778217,0.000129958,0.00077829,0.004650115,0.000778497,2
Riverview,h1n1pdm,2019_W24,0.000249369,1.04E-05,0.000249409,0.005944527,0.000249523,2
Roxhill/Westwood,h1n1pdm,2019_W24,0.000759033,6.10E-05,0.000759112,0.009413088,0.000759353,2
Seward Park,h1n1pdm,2019_W24,0.000145253,1.14E-05,0.000145281,0.001849687,0.000145352,1
South Beacon Hill/NewHolly,h1n1pdm,2019_W24,0.000406103,2.80E-05,0.000406148,0.005866175,0.000406287,2
South Park,h1n1pdm,2019_W24,0.001415604,0.000125097,0.001415745,0.015974694,0.001416177,3
Sunset Hill/Loyal Heights,h1n1pdm,2019_W24,0.001793073,0.00031889,0.001793223,0.010061669,0.001793656,3
University District,h1n1pdm,2019_W24,0.000767307,0.000106856,0.000767386,0.005496789,0.000767609,2
Wallingford,h1n1pdm,2019_W24,0.000830149,0.000152369,0.000830221,0.004513731,0.000830426,2
Wedgwood/View Ridge,h1n1pdm,2019_W24,0.000747845,0.000111607,0.000747918,0.004999635,0.000748127,2
West Seattle Junction/Genesee Hill,h1n1pdm,2019_W24,0.001102059,0.000112304,0.001102168,0.010786214,0.001102495,3
Whittier Heights,h1n1pdm,2019_W24,0.00138805,0.000181705,0.001388179,0.010578254,0.00138856,3
Alki/Admiral,h1n1pdm,2019_W25,0.000427169,3.01E-05,0.000427251,0.006040347,0.000427465,2
Arbor Heights,h1n1pdm,2019_W25,0.000865399,9.49E-05,0.000865559,0.007870483,0.000865962,2
Ballard,h1n1pdm,2019_W25,0.000717552,0.000107324,0.000717693,0.004783921,0.000718036,2
Beacon Hill,h1n1pdm,2019_W25,0.000691193,6.39E-05,0.000691322,0.00745279,0.000691654,2
Belltown,h1n1pdm,2019_W25,0.002455937,0.000447725,0.002456266,0.013440764,0.002457109,3
Broadview/Bitter Lake,h1n1pdm,2019_W25,0.000703405,4.32E-05,0.000703542,0.011412716,0.000703902,2
Capitol Hill,h1n1pdm,2019_W25,0.001157776,0.000167807,0.001157979,0.007966174,0.001158485,3
Cascade/Eastlake,h1n1pdm,2019_W25,0.000217288,2.63E-05,0.000217335,0.001788325,0.00021745,2
Cedar Park/Meadowbrook,h1n1pdm,2019_W25,0.000728283,0.000138423,0.000728417,0.003822004,0.000728738,2
Central Area/Squire Park,h1n1pdm,2019_W25,0.001399467,0.00028647,0.001399695,0.00682062,0.00140025,3
Columbia City,h1n1pdm,2019_W25,0.000337046,3.51E-05,0.000337111,0.003223722,0.000337274,2
Downtown Commercial Core,h1n1pdm,2019_W25,0.001058362,0.000141448,0.001058551,0.007896626,0.001059024,3
Duwamish/SODO,h1n1pdm,2019_W25,0.002026972,0.000196315,0.002027312,0.020864594,0.0020282,3
Fauntleroy/Seaview,h1n1pdm,2019_W25,0.000395639,3.68E-05,0.00039572,0.00424227,0.000395923,2
First Hill,h1n1pdm,2019_W25,0.000736394,0.000101874,0.000736528,0.005308021,0.000736861,2
Fremont,h1n1pdm,2019_W25,0.001032409,0.000168412,0.001032589,0.006312326,0.001033034,2
Georgetown,h1n1pdm,2019_W25,0.001626451,0.00014813,0.001626756,0.017800693,0.001627536,3
Green Lake,h1n1pdm,2019_W25,0.000326433,3.47E-05,0.000326501,0.003065438,0.000326669,2
Greenwood/Phinney Ridge,h1n1pdm,2019_W25,0.000625972,9.81E-05,0.000626094,0.003982977,0.00062639,2
Haller Lake,h1n1pdm,2019_W25,0.000199331,6.33E-06,0.000199368,0.006253353,0.000199475,2
High Point,h1n1pdm,2019_W25,0.000237768,1.19E-05,0.000237813,0.004746611,0.000237934,2
Highland Park,h1n1pdm,2019_W25,0.000831359,1.95E-05,0.000831446,0.035219853,0.000831756,2
Interbay,h1n1pdm,2019_W25,0.000242252,2.67E-05,0.000242301,0.002190865,0.000242423,2
Judkins Park,h1n1pdm,2019_W25,0.000456938,5.91E-05,0.000457027,0.003524234,0.000457244,2
Laurelhurst/Sand Point,h1n1pdm,2019_W25,0.000427664,4.39E-05,0.000427746,0.004149614,0.000427952,2
Licton Springs,h1n1pdm,2019_W25,9.23E-06,1.26E-08,9.24E-06,0.006738865,9.24E-06,1
Madison Park,h1n1pdm,2019_W25,4.07E-07,1.94E-41,4.06E-07,7.97E+27,4.07E-07,1
Madrona/Leschi,h1n1pdm,2019_W25,0.000356853,4.06E-05,0.000356926,0.003127107,0.000357105,2
Magnolia,h1n1pdm,2019_W25,0.002277125,0.000192227,0.002277499,0.026889458,0.002278492,3
Miller Park,h1n1pdm,2019_W25,0.000460482,4.62E-05,0.00046057,0.004576838,0.000460793,2
Montlake/Portage Bay,h1n1pdm,2019_W25,0.002403242,0.000367702,0.002403623,0.015666502,0.002404582,3
Mt. Baker/North Rainier,h1n1pdm,2019_W25,0.000639388,6.52E-05,0.000639509,0.006255001,0.000639816,2
NA,h1n1pdm,2019_W25,9.97E-07,1.22E-42,9.96E-07,7.59E+29,9.97E-07,1
North Beach/Blue Ridge,h1n1pdm,2019_W25,0.000254771,1.83E-05,0.00025482,0.003543224,0.000254949,2
North Beacon Hill/Jefferson Park,h1n1pdm,2019_W25,0.003395219,0.000612893,0.003395651,0.018765679,0.00339677,3
North Capitol Hill,h1n1pdm,2019_W25,0.001224009,0.000116092,0.001224235,0.012864322,0.001224815,3
North Delridge,h1n1pdm,2019_W25,0.002352005,0.000267882,0.00235242,0.02058943,0.002353477,3
Northgate/Maple Leaf,h1n1pdm,2019_W25,0.000284848,5.26E-05,0.00028491,0.001539767,0.000285055,2
Olympic Hills/Victory Heights,h1n1pdm,2019_W25,0.000869481,0.000165634,0.000869647,0.004552533,0.000870043,2
Pioneer Square/International District,h1n1pdm,2019_W25,0.00066325,0.000121463,0.000663375,0.003612276,0.000663675,2
Queen Anne,h1n1pdm,2019_W25,0.002021924,0.00037706,0.002022235,0.010816372,0.002023008,3
Rainier Beach,h1n1pdm,2019_W25,0.00093867,0.000139766,0.00093884,0.006286829,0.000939258,2
Ravenna/Bryant,h1n1pdm,2019_W25,0.000472896,7.43E-05,0.000472986,0.003002973,0.000473207,2
Riverview,h1n1pdm,2019_W25,0.000138713,4.93E-06,0.000138747,0.003882647,0.000138837,1
Roxhill/Westwood,h1n1pdm,2019_W25,0.000478186,3.35E-05,0.000478277,0.006803942,0.000478515,2
Seward Park,h1n1pdm,2019_W25,7.84E-05,5.48E-06,7.84E-05,0.001116646,7.85E-05,1
South Beacon Hill/NewHolly,h1n1pdm,2019_W25,0.000242874,1.46E-05,0.000242921,0.004036181,0.000243046,2
South Park,h1n1pdm,2019_W25,0.00092696,7.16E-05,0.000927139,0.011954885,0.000927601,2
Sunset Hill/Loyal Heights,h1n1pdm,2019_W25,0.001114482,0.000187785,0.001114683,0.006596943,0.001115173,3
University District,h1n1pdm,2019_W25,0.000459808,5.92E-05,0.000459899,0.003558886,0.000460121,2
Wallingford,h1n1pdm,2019_W25,0.000512591,8.92E-05,0.000512687,0.002936244,0.000512918,2
Wedgwood/View Ridge,h1n1pdm,2019_W25,0.000451611,6.27E-05,0.000451699,0.003242015,0.000451913,2
West Seattle Junction/Genesee Hill,h1n1pdm,2019_W25,0.000692777,6.31E-05,0.000692906,0.007585018,0.000693238,2
Whittier Heights,h1n1pdm,2019_W25,0.00086788,0.000104227,0.000868039,0.007205405,0.000868438,2
Alki/Admiral,h1n1pdm,2019_W26,0.000251767,1.55E-05,0.000251846,0.004067365,0.000252035,2
Arbor Heights,h1n1pdm,2019_W26,0.000524668,5.20E-05,0.000524838,0.005273154,0.000525233,2
Ballard,h1n1pdm,2019_W26,0.00041895,5.84E-05,0.000419102,0.00299618,0.000419445,2
Beacon Hill,h1n1pdm,2019_W26,0.000430022,3.52E-05,0.00043016,0.005231217,0.000430484,2
Belltown,h1n1pdm,2019_W26,0.001667381,0.000286766,0.001667861,0.009663853,0.001668952,3
Broadview/Bitter Lake,h1n1pdm,2019_W26,0.000449842,2.35E-05,0.000449987,0.008588258,0.000450335,2
Capitol Hill,h1n1pdm,2019_W26,0.000740428,9.89E-05,0.000740673,0.005522215,0.000741232,2
Cascade/Eastlake,h1n1pdm,2019_W26,0.000123342,1.37E-05,0.000123388,0.001107959,0.000123493,1
Cedar Park/Meadowbrook,h1n1pdm,2019_W26,0.000443092,7.99E-05,0.000443257,0.002449323,0.000443622,2
Central Area/Squire Park,h1n1pdm,2019_W26,0.000885442,0.000173231,0.000885753,0.004510276,0.00088644,2
Columbia City,h1n1pdm,2019_W26,0.00020316,1.90E-05,0.000203227,0.002163292,0.000203383,2
Downtown Commercial Core,h1n1pdm,2019_W26,0.000686562,8.37E-05,0.000686789,0.005611675,0.000687309,2
Duwamish/SODO,h1n1pdm,2019_W26,0.001416333,0.000119958,0.001416779,0.01665573,0.001417827,3
Fauntleroy/Seaview,h1n1pdm,2019_W26,0.000228103,1.90E-05,0.000228181,0.002725342,0.000228361,2
First Hill,h1n1pdm,2019_W26,0.000463967,5.89E-05,0.000464123,0.003642836,0.000464479,2
Fremont,h1n1pdm,2019_W26,0.000650087,9.90E-05,0.000650309,0.004254015,0.000650807,2
Georgetown,h1n1pdm,2019_W26,0.001060759,8.50E-05,0.001061105,0.013184263,0.001061917,3
Green Lake,h1n1pdm,2019_W26,0.000187334,1.80E-05,0.0001874,0.001940195,0.000187552,1
Greenwood/Phinney Ridge,h1n1pdm,2019_W26,0.000367636,5.38E-05,0.00036777,0.002501778,0.000368072,2
Haller Lake,h1n1pdm,2019_W26,0.000116772,3.05E-06,0.000116807,0.004445443,0.000116894,1
High Point,h1n1pdm,2019_W26,0.000142289,6.01E-06,0.000142332,0.003354198,0.000142438,1
Highland Park,h1n1pdm,2019_W26,0.000626182,1.07E-05,0.000626341,0.036379278,0.000626771,2
Interbay,h1n1pdm,2019_W26,0.000140833,1.41E-05,0.000140882,0.001404772,0.000140994,1
Judkins Park,h1n1pdm,2019_W26,0.000270961,3.21E-05,0.000271055,0.002276096,0.000271268,2
Laurelhurst/Sand Point,h1n1pdm,2019_W26,0.000256713,2.37E-05,0.000256797,0.002772893,0.000256994,2
Licton Springs,h1n1pdm,2019_W26,4.77E-06,4.60E-09,4.77E-06,0.004891007,4.77E-06,1
Madison Park,h1n1pdm,2019_W26,2.50E-07,6.16E-44,2.50E-07,9.43E+29,2.50E-07,1
Madrona/Leschi,h1n1pdm,2019_W26,0.000206561,2.14E-05,0.000206633,0.001987193,0.000206799,2
Magnolia,h1n1pdm,2019_W26,0.001611014,0.000116946,0.001611514,0.022101415,0.001612704,3
Miller Park,h1n1pdm,2019_W26,0.000274161,2.47E-05,0.000274251,0.003033586,0.00027446,2
Montlake/Portage Bay,h1n1pdm,2019_W26,0.001603737,0.000227178,0.001604237,0.011281659,0.001605378,3
Mt. Baker/North Rainier,h1n1pdm,2019_W26,0.000383801,3.51E-05,0.000383927,0.004178228,0.000384218,2
NA,h1n1pdm,2019_W26,6.12E-07,3.16E-45,6.12E-07,1.10E+32,6.13E-07,1
North Beach/Blue Ridge,h1n1pdm,2019_W26,0.000150156,9.40E-06,0.000150204,0.002387755,0.000150318,1
North Beacon Hill/Jefferson Park,h1n1pdm,2019_W26,0.002325671,0.000396005,0.002326314,0.013615341,0.002327783,3
North Capitol Hill,h1n1pdm,2019_W26,0.000774126,6.51E-05,0.000774374,0.00916408,0.000774957,2
North Delridge,h1n1pdm,2019_W26,0.001557029,0.000159337,0.00155753,0.015156348,0.001558693,3
Northgate/Maple Leaf,h1n1pdm,2019_W26,0.000161603,2.82E-05,0.00016167,0.000921133,0.000161819,1
Olympic Hills/Victory Heights,h1n1pdm,2019_W26,0.000516451,9.35E-05,0.000516649,0.00284316,0.000517088,2
Pioneer Square/International District,h1n1pdm,2019_W26,0.000398301,6.90E-05,0.00039845,0.00229199,0.000398781,2
Queen Anne,h1n1pdm,2019_W26,0.001315922,0.000232347,0.001316347,0.007427757,0.0013173,3
Rainier Beach,h1n1pdm,2019_W26,0.000578955,7.99E-05,0.000579152,0.004180006,0.000579599,2
Ravenna/Bryant,h1n1pdm,2019_W26,0.000282852,4.14E-05,0.000282954,0.001925766,0.000283183,2
Riverview,h1n1pdm,2019_W26,7.59E-05,2.28E-06,7.60E-05,0.002511781,7.60E-05,1
Roxhill/Westwood,h1n1pdm,2019_W26,0.000296526,1.79E-05,0.000296619,0.004882342,0.000296843,2
Seward Park,h1n1pdm,2019_W26,4.17E-05,2.59E-06,4.17E-05,0.000667972,4.17E-05,1
South Beacon Hill/NewHolly,h1n1pdm,2019_W26,0.000142974,7.39E-06,0.000143018,0.002754253,0.000143126,1
South Park,h1n1pdm,2019_W26,0.000597461,4.00E-05,0.000597656,0.008889265,0.000598118,2
Sunset Hill/Loyal Heights,h1n1pdm,2019_W26,0.000681831,0.000107823,0.000682071,0.004295969,0.00068261,2
University District,h1n1pdm,2019_W26,0.000271215,3.20E-05,0.00027131,0.0022873,0.000271525,2
Wallingford,h1n1pdm,2019_W26,0.000311541,5.10E-05,0.000311654,0.001897165,0.000311907,2
Wedgwood/View Ridge,h1n1pdm,2019_W26,0.00026844,3.44E-05,0.000268534,0.002087214,0.000268748,2
West Seattle Junction/Genesee Hill,h1n1pdm,2019_W26,0.000428658,3.46E-05,0.000428795,0.005296051,0.000429117,2
Whittier Heights,h1n1pdm,2019_W26,0.000534125,5.83E-05,0.0005343,0.004873779,0.000534704,2
Alki/Admiral,h1n1pdm,2019_W27,0.000146881,7.85E-06,0.000146953,0.00273402,0.000147116,1
